Date,Store,Actual_Sales,LR_Predicted,RF_Predicted,XGB_Predicted
2013-01-25,1,15830.02002255712,14708.475814052625,15553.618654366726,16031.18
2013-01-25,31,15883.409484387488,14383.55765670631,14951.552207475725,14892.876
2013-01-25,20,16383.373522688044,14368.318457544083,15621.860682744951,16037.084
2013-01-25,25,14738.134458244755,12518.498900987906,13793.53852087233,14229.593
2013-01-25,5,15829.191528276102,13285.732926998287,14930.49030820286,15381.765
2013-01-25,16,16873.656628928307,14722.5068201283,15493.54771225316,16129.011
2013-01-25,10,16440.371253694942,14408.99391026306,15571.776303418445,16027.766
2013-01-25,28,16257.036004124284,13797.13794547948,15223.039508643144,15701.427
2013-01-25,19,14245.437258956046,12212.690464491025,14066.581161042748,13897.776
2013-01-25,30,15325.913981388378,13588.662478971528,14845.818567970677,15170.633
2013-01-25,43,15944.935179199632,13839.784539483255,15171.90500313717,15435.508
2013-01-25,8,16265.731267688068,14310.097575457068,15451.260876661876,15555.864
2013-01-25,32,13357.005877855865,11844.744171945378,13849.12968361081,12801.726
2013-01-25,12,15095.822447733328,12963.365396191832,14449.158206108074,14411.456
2013-01-25,13,13811.451730886116,12764.830444264691,14205.83226972317,14303.782
2013-01-25,3,14075.50367438614,13479.268366233679,14559.573278624712,14967.886
2013-01-25,21,11800.05715751747,10474.484410727862,13416.275788076271,12367.352
2013-01-25,41,13489.81034902166,12790.886432451895,14348.396464879226,14396.142
2013-01-25,36,14117.247088427739,13213.842325557489,14326.995769542184,14326.216
2013-01-25,27,13835.047320554702,13109.825393482577,13958.89515403484,14540.372
2013-01-25,44,11900.58925033538,11777.311375510879,10878.518970982277,11995.656
2013-01-25,2,11371.943023698894,11323.554330342216,10797.363230493069,10483.545
2013-01-25,42,13634.038754288893,11937.62809703825,12801.966929728691,12579.346
2013-01-25,4,14231.035883637334,11764.339045671048,13054.9556626103,12888.322
2013-01-25,39,13842.505452859341,11018.530575043289,12003.279071300265,11764.526
2013-01-25,18,11240.019977924356,11957.547094160924,11723.91034912301,12900.338
2013-01-25,7,12840.586624555377,13448.690656430554,13678.965478081862,13152.965
2013-01-25,45,14633.0845839231,14598.561466281535,14969.411857585777,14550.564
2013-01-25,38,15466.71279570942,15437.660362076014,15435.932296992894,15759.616
2013-01-25,6,13936.882390964194,12893.47360645514,14366.168993916095,13349.475
2013-01-25,35,8364.63884684415,8276.606187236495,6691.237581228196,10212.472
2013-01-25,9,12314.86351787369,12271.15229830076,14451.001288596713,12595.672
2013-01-25,34,15437.156121003318,14142.826568417251,15271.572825442348,15490.811
2013-01-25,37,15306.092925554809,14006.742273473414,15563.735367261696,15921.701
2013-01-25,24,14860.960004631463,13419.110944961198,14150.843515100372,14294.422
2013-01-25,15,16813.01097813629,15124.15732216998,15828.97454682004,16267.186
2013-01-25,40,15164.293652282175,14801.721291491063,15155.177708070252,14875.128
2013-01-25,14,15766.975244394831,14574.635295337299,15696.182952827194,15523.968
2013-01-25,33,14505.8298187388,13187.419318401022,14548.557378843228,14202.292
2013-01-25,29,15287.161705298613,12955.723516800907,14677.812440852369,14498.931
2013-02-01,9,16962.036672593997,14367.544127722504,15659.077641824784,15324.402
2013-02-01,41,17250.318309600967,14369.369535885286,15366.26093906502,15132.448
2013-02-01,39,15598.642219966052,13575.363082178636,14795.268854565642,14822.267
2013-02-01,43,15177.38973471478,13618.99139431445,14829.760515958758,14191.196
2013-02-01,4,15902.077312605958,13975.05990243284,15215.916736219904,15255.253
2013-02-01,19,15270.5020426473,13504.029649860226,14733.931252429953,14864.837
2013-02-01,30,17301.06770493492,14492.47262893198,15546.891392753858,15103.372
2013-02-01,29,12808.934260526044,12159.321050344966,14148.895444426726,13712.499
2013-02-01,5,15634.547618022978,14145.260251076892,14244.130557469458,14755.402
2013-02-01,2,16522.834470125465,13947.668008463923,14469.198128268896,14139.771
2013-02-01,11,13546.730922279998,12070.393194904784,13802.781353388586,13567.747
2013-02-01,40,12927.581121988609,11219.259686007164,13406.18117323709,13104.099
2013-02-01,20,13953.824960019672,12607.912915250985,13686.042413924779,13795.119
2013-02-01,42,14441.937385033725,13121.60260048951,14402.666352001135,13444.883
2013-02-01,1,15330.930893250728,12969.41326120426,14139.327506991278,14035.629
2013-02-01,31,12391.534029983428,11766.379793789238,11045.814843379321,12161.601
2013-02-01,12,10889.423352574524,12220.080178814707,11261.343856293619,11904.76
2013-02-01,6,14466.16207102158,12751.446389246732,13572.127749059244,13999.662
2013-02-01,35,15324.196221249245,12608.171182477614,13662.437159156992,14121.155
2013-02-01,32,11644.595508053284,8869.023799566552,10509.844967891811,11405.838
2013-02-01,7,11480.805221201254,10830.256002990296,12072.353133045277,12472.483
2013-02-01,38,14052.052172165597,13585.82914042729,14676.876780466606,15322.931
2013-02-01,18,14910.757353399158,14165.147558995988,15131.502539436471,14934.241
2013-02-01,13,15640.219774350813,15506.825967522338,15497.056793294358,15590.786
2013-02-01,27,12165.006703563578,11094.099540365627,12689.333819909085,12363.137
2013-02-01,36,2497.617788676286,2137.219543851679,5363.039018118614,8264.307
2013-02-01,44,13178.146920338606,12481.868950900156,13675.272813340955,13249.77
2013-02-01,45,14554.045310453525,13630.44313297444,14204.373671608246,14497.616
2013-02-01,3,14887.120591370798,14829.8809766341,15205.676315167002,15627.152
2013-02-01,34,13701.824841247675,12494.385980881983,11694.456004371033,12135.801
2013-02-01,15,16352.215906847901,15683.320080252364,15524.366329028751,15907.745
2013-02-01,24,14852.862866174548,14280.713823958766,14631.267256669407,13725.483
2013-02-01,14,16739.100455957,14824.826505165081,15893.891590693516,16126.142
2013-02-01,26,12646.963428236544,11199.512931821868,12155.894948606083,12337.412
2013-02-01,17,16665.656826875416,14012.553935570177,15330.830136041845,15526.626
2013-02-01,23,17369.11346015918,14655.63063974958,15964.195801857026,15888.771
2013-02-01,22,17372.98371290666,14480.762800959405,15942.583843339515,16378.356
2013-02-01,8,14543.272876187046,13503.492930339882,14486.535003500241,14696.527
2013-02-01,28,16321.464489035403,14995.71590455086,15051.189992069501,14636.183
2013-02-01,16,15741.089582098517,14648.719381055096,15059.21395784111,15477.049
2013-02-01,25,15570.42992383921,14273.043466914445,15695.385205695246,15184.173
2013-02-01,21,16108.051577758662,14132.465079155285,16020.856295047184,15886.255
2013-02-01,33,12361.545157635912,11901.672571276315,14217.388194961479,13312.994
2013-02-01,10,15167.647734315453,14230.221841615625,14669.98846039762,14852.464
2013-02-01,37,14244.776606419611,13914.758603090653,14724.091969431634,14828.709
2013-02-08,6,13800.041857078231,13570.415772386594,14619.48808434254,15018.844
2013-02-08,36,10876.30204638041,10524.973352998495,13182.446904072569,11829.072
2013-02-08,4,14831.585858919847,13487.888339691097,14365.834718683143,15005.863
2013-02-08,34,14734.187529068533,13805.60227437457,14453.676728815133,14949.698
2013-02-08,10,15930.367510870712,13881.117286120541,14135.29589674315,15071.5625
2013-02-08,39,13287.077759135615,13229.14920468838,12233.231900650899,12821.083
2013-02-08,37,12416.260095913478,12577.031386501389,11981.103808850627,12128.678
2013-02-08,13,15161.621433504562,14165.47075214563,14142.032272976854,14635.888
2013-02-08,28,15072.317142636017,14098.255328569096,14196.805367764719,14628.896
2013-02-08,11,11780.796813626232,11071.582008273574,11391.421920649655,12616.758
2013-02-08,14,10555.92554522305,11228.056636110647,12807.06138370428,12916.673
2013-02-08,17,12664.597111444959,13554.113011186011,13841.328009577257,13466.097
2013-02-08,45,12332.968483539324,13102.431215838296,13535.660039101775,13455.364
2013-02-08,23,17148.137845389243,15587.327669708291,16067.366615671488,15542.768
2013-02-08,5,12449.936326199466,11333.222178239608,13978.01564027723,12573.519
2013-02-08,15,8384.42647339539,8192.076550971251,8421.775859736632,10887.774
2013-02-08,18,14694.575247330833,14786.612391520524,14657.340867069963,14710.506
2013-02-08,38,13633.793675391918,12937.068836298073,14318.652683801389,13943.493
2013-02-08,12,15857.80229653234,15571.118570739403,16113.427049057987,16246.035
2013-02-08,43,14598.366781978662,13847.147990101483,14361.100629943689,13115.158
2013-02-08,22,17290.488417266875,15749.197379211662,16132.306627946387,16582.854
2013-02-08,20,15086.49253053315,14784.959764128085,15872.22201525031,15458.98
2013-02-08,7,16604.668038405725,15561.142354529118,16469.295105292473,16112.354
2013-02-08,32,15080.786183205339,14186.898480658885,15636.943828801543,15962.225
2013-02-08,31,16865.19795802323,15601.349584215553,16108.433636684871,16476.781
2013-02-08,25,17167.879229627786,16373.30406598188,16417.449764786703,17298.87
2013-02-08,24,17656.392644503878,16090.507876015967,16482.781358987406,16896.797
2013-02-08,8,16324.873774668362,14424.049218197586,15618.10855220965,16006.294
2013-02-08,21,16964.11685601456,15173.862039252184,15609.677804664168,15978.513
2013-02-08,16,16614.946538452794,15042.217478109756,15503.465446397371,16343.807
2013-02-08,33,16227.906805239121,15544.967915324727,15783.757124156951,16698.621
2013-02-08,26,16728.00039958746,15375.282053466188,16134.897599397322,16581.72
2013-02-08,27,14645.768846710487,13926.084462763043,14938.676450218281,15300.398
2013-02-08,1,15432.288873237449,14851.246123136953,15639.807931900712,16017.285
2013-02-08,9,15798.222835298462,14914.212043722859,15262.04152621798,15910.6
2013-02-08,40,14840.28260577209,14148.726887443801,15339.311631264954,15375.1875
2013-02-08,41,15504.578882662114,13107.459174770862,15197.6176943478,14979.239
2013-02-08,2,15590.484584105234,14710.557317581028,15165.612541247558,15663.102
2013-02-08,42,14868.660475537812,14918.717106835917,15507.16391472822,16348.011
2013-02-08,44,15137.109653826992,14616.952962922864,15203.88178190997,15465.558
2013-02-08,19,14949.319046828054,13956.853612151928,13841.88386529011,13720.258
2013-02-08,29,14969.18758975134,13809.610795308836,14452.149620197797,14616.786
2013-02-08,35,14567.113074709181,14298.2765571028,15066.18668537225,15135.213
2013-02-08,30,16089.224634642378,14674.153500251006,15285.241627513844,15312.38
2013-02-08,3,17659.304659767706,14952.874109002529,15203.363860489097,16684.486
2013-02-15,36,14096.102620855248,14206.253803420346,15084.576918281233,15816.822
2013-02-15,42,15360.284541168101,15282.243406085297,15891.618207449901,15863.515
2013-02-15,24,17262.721996935452,16975.0358034058,17024.398426851803,16596.484
2013-02-15,37,16760.493117141028,16269.124499403872,17126.556030370666,16555.062
2013-02-15,6,14653.441791283174,13806.559926790418,16333.7991837115,16247.344
2013-02-15,33,14078.274553523963,13274.193877173588,13231.735141813448,15228.917
2013-02-15,44,16218.04141289065,16312.370704316068,16865.872426732356,16945.918
2013-02-15,43,16479.93225342979,15815.191495892359,16759.06432726732,16159.02
2013-02-15,31,16831.58993344955,16785.02775720274,17034.140540866818,17287.426
2013-02-15,34,16340.230164786886,14940.492807769217,15815.040431592899,16524.545
2013-02-15,7,16295.612301881101,16320.18665274093,16857.357537118063,17417.443
2013-02-15,45,17104.443610535167,15278.511589860544,16514.171123102253,16626.49
2013-02-15,32,17434.336061870184,16304.867906057509,16999.19981790025,17880.514
2013-02-15,2,15964.736660795139,15188.100081411889,16479.12636076154,17188.049
2013-02-15,35,17731.665281347814,16416.419144655345,17176.29131858773,17385.24
2013-02-15,27,17202.84423154502,16915.306668257574,17432.818000410894,17967.145
2013-02-15,13,18517.53105972194,16676.328628478106,17402.586011008018,17630.857
2013-02-15,38,18282.31647328181,16333.596855295356,16904.443661066212,16629.621
2013-02-15,3,16715.458518516178,15755.464783721836,16797.125645936812,16901.582
2013-02-15,18,17035.98716445938,15495.354547040071,16663.098821816413,16768.795
2013-02-15,41,18425.340210337457,15708.80585235008,16761.72081586741,16821.697
2013-02-15,11,17011.359991956568,15637.594926685793,17104.35601511373,17125.043
2013-02-15,26,15537.415980556772,15110.59122520429,16424.080769425338,16609.037
2013-02-15,4,17429.169029806417,15231.685422137845,16746.876449479394,16447.934
2013-02-15,22,17144.982955776042,14993.751214425312,16641.71074087709,16171.408
2013-02-15,19,16037.746835923923,15454.310285675107,16636.132507634124,16453.86
2013-02-15,9,15743.326157193533,14239.938297235174,16413.28183489876,15403.054
2013-02-15,39,16439.782629190322,14946.004629137926,16336.05017921781,16043.99
2013-02-15,30,15330.765109645738,14887.854676716262,16534.3117438847,16899.014
2013-02-15,29,15413.31573822853,14834.764490335481,15679.04770395319,15394.204
2013-02-15,40,14334.60787767802,14266.763788807439,13786.303007597273,15082.632
2013-02-15,5,15769.061590078114,15370.499881980708,15609.127150429355,15882.156
2013-02-15,1,16505.8191622217,15067.929252831498,16600.59550298773,16368.11
2013-02-15,23,15422.649022826867,14717.877598031657,16595.199950777478,16565.871
2013-02-15,12,17865.767923682466,16604.887226633495,17011.163862908114,18566.547
2013-02-15,10,16000.727771582058,16411.556755323196,16588.561457513326,16455.375
2013-02-15,17,17136.738621601893,17167.31270940695,17343.51234279209,16335.529
2013-02-15,28,15724.130352722455,16986.56543340464,17733.925042596642,17149.535
2013-02-15,20,17508.022256011725,17957.733027030714,17884.92808232371,17168.025
2013-02-15,15,17809.0465652036,17994.853903702693,17750.036271256402,17511.152
2013-02-15,16,17450.287205585813,16744.94181263284,14352.437727944553,17191.623
2013-02-15,25,16986.55359048577,16376.869613805553,17797.984709607077,17036.438
2013-02-15,14,17632.396224157776,16376.423437849386,17967.646654447202,17159.328
2013-02-15,21,18377.865621350153,17196.032316651894,17867.718399443944,17644.553
2013-02-15,8,16747.40324546723,17318.125815421576,17659.47566916255,18111.477
2013-02-22,19,18753.60824316797,17743.81777563109,17989.759983779262,18441.16
2013-02-22,28,18453.761000924253,17584.160804852145,17974.046478984925,18171.6
2013-02-22,20,18727.646319837295,17082.10534598492,18257.644621604108,18212.148
2013-02-22,42,20435.328601414272,17037.63850335125,18038.380006655243,18211.408
2013-02-22,4,17581.200165102808,16960.98466264899,18166.886343447426,18401.482
2013-02-22,26,19323.692810251385,16656.19297701097,17993.019095179334,18332.992
2013-02-22,44,18621.976291606243,16780.093360422645,18613.619549369774,18947.205
2013-02-22,41,18822.39918398882,17311.67815459473,17858.667232893335,17816.244
2013-02-22,21,17956.072373691582,16974.576740919845,17827.77523949204,18032.277
2013-02-22,3,17532.019149782565,17113.65606339532,18015.845779077237,17571.773
2013-02-22,24,17539.059029342934,16772.77558819088,17909.811117813675,17747.932
2013-02-22,2,17921.35871187404,16722.968309984542,18119.300509553043,18826.225
2013-02-22,43,16615.105925749234,16430.75629747985,17725.36271047173,17586.29
2013-02-22,40,17775.298912336,17015.393158815103,17668.81200316705,17832.506
2013-02-22,5,16820.218158068023,16722.660494751995,17432.365350738084,17351.93
2013-02-22,27,16560.672330479818,16670.037464407505,17519.47284061827,17640.146
2013-02-22,18,16708.128210491446,15987.336910986807,17177.065642099802,17099.424
2013-02-22,22,17516.95127985617,16133.581151425606,17226.074437110023,17170.408
2013-02-22,23,16621.66368240682,16088.80328714964,16706.0445344397,16872.684
2013-02-22,25,16759.084465017273,15936.643444690853,16377.236139410692,16935.57
2013-02-22,45,15372.659300034331,14878.052943956107,14877.036169846337,14815.058
2013-02-22,1,15548.594856540016,15251.615093418863,15341.592714158254,14968.593
2013-02-22,17,16790.720469233627,15184.077537205536,16164.25157896999,16931.484
2013-02-22,38,16766.17421003938,14710.07814261457,16552.359385674565,16562.06
2013-02-22,35,16035.562943775814,13690.344954753295,14887.7686305696,15206.981
2013-02-22,33,14134.018205920263,14348.719365190482,14863.928486291145,16026.824
2013-02-22,10,17371.769934244738,16867.29256664589,16945.467459268883,17253.873
2013-02-22,13,18556.509309908688,16848.001799781807,17867.561643734825,18117.748
2013-02-22,15,18281.973159479257,18037.190404009074,18244.066914929605,18285.918
2013-02-22,8,14635.265552086083,13871.00568706356,15419.12901340801,14748.342
2013-02-22,7,11875.298694040017,12141.743270302657,12015.128917290607,13839.557
2013-02-22,16,16788.090248068856,16943.9459751721,17542.697751213775,17600.135
2013-02-22,34,18948.28506085212,16781.704582643695,17746.624786759487,18186.857
2013-02-22,32,18956.95144951782,17330.14053356042,17984.899640604108,18198.219
2013-02-22,36,17552.41093491538,15952.048933586804,16386.127796524448,17729.977
2013-02-22,12,18221.40113709011,17546.66016092268,17918.073502525673,18853.777
2013-02-22,30,19353.379709475023,17445.96967892861,17928.126175594145,16983.299
2013-02-22,37,19080.811747017393,17077.97439659573,18365.362612821347,18684.121
2013-02-22,31,18634.688791122288,16594.35200206493,17745.37176862027,18536.748
2013-02-22,14,19239.539862028676,17246.587379180593,17878.072687812935,18778.125
2013-02-22,9,19081.946176333604,16890.48563352553,18268.183567249387,19164.168
2013-02-22,29,19958.040880543358,16744.922429038445,18257.847884893763,18781.684
2013-02-22,6,18648.14866671134,16715.85977070965,17867.51730630423,18158.385
2013-02-22,11,17678.12364454863,17506.640574806603,17639.55471248594,18653.174
2013-02-22,39,18151.02008562809,17533.298319478054,17851.893508291516,18752.602
2013-03-01,35,17987.173617365934,16444.693081632024,17671.818747476522,17909.805
2013-03-01,33,18669.179835670315,16476.900006951066,17888.331977602866,18390.473
2013-03-01,27,17122.824529635123,15435.439377028728,17275.869864832857,17704.469
2013-03-01,44,18517.327723471946,17073.75578805455,17578.823063446882,18001.012
2013-03-01,39,16271.847428491335,16529.833133210894,17216.77481587159,17730.379
2013-03-01,7,17324.27396825258,16367.873816465493,17470.071804115414,17833.596
2013-03-01,29,15018.695026795776,14936.51467507775,16881.22917111219,16461.709
2013-03-01,40,17255.330819166968,16078.15994569473,17190.286671415797,17544.246
2013-03-01,16,17169.24586869393,16168.210448747966,17212.80708613202,17696.656
2013-03-01,1,17390.173641924524,15922.910491366638,16444.978676758135,17392.307
2013-03-01,22,17376.38618374585,15397.511501363711,13981.222681345995,15368.397
2013-03-01,12,15320.652596475831,15272.642073740717,15757.559763199284,15786.437
2013-03-01,18,16159.645936366822,15309.099210170796,16211.744783330001,16170.289
2013-03-01,5,16988.96577079112,15866.846502831206,16390.068937671218,17728.22
2013-03-01,4,17601.33507741834,15220.324200807838,15668.076667843154,17433.236
2013-03-01,30,13970.999936360271,13926.959829438245,14101.942035721979,14604.393
2013-03-01,9,15124.135230020116,15613.70932743093,15159.697544529097,16234.468
2013-03-01,20,16655.55397031474,16971.452871807385,17750.29706638166,16659.041
2013-03-01,3,17122.916618388394,17916.230230076937,18085.43044234265,17519.678
2013-03-01,25,11892.345243748008,10241.398693694267,12197.652210283728,11523.226
2013-03-01,42,12091.444549476852,10979.67069364246,11191.015608052157,12765.207
2013-03-01,31,14729.977580663755,14234.486584922066,14401.703696290977,13889.697
2013-03-01,37,17443.109894330886,16437.462292585755,18019.01008732863,17152.406
2013-03-01,36,19034.055971411275,18380.53487449838,18539.593417471002,18252.951
2013-03-01,32,16273.84319526997,15497.649712130893,15220.69303253081,15898.959
2013-03-01,43,18222.109466521455,18049.376925780205,18598.296212074823,18856.527
2013-03-01,26,18505.014366371583,17296.772596631898,18373.30300434592,18237.46
2013-03-01,2,19272.083310088667,17459.173767506145,18429.269176591755,18413.672
2013-03-01,19,18121.634451049096,15810.908485874766,17252.306821145794,17065.404
2013-03-01,8,19285.437416696077,18037.140420912765,18073.485100363072,18432.373
2013-03-01,15,19445.975858997466,17803.604109947104,18455.146478320657,18818.943
2013-03-01,13,19410.867863809533,17949.108541676076,18458.45274353622,18572.912
2013-03-01,10,19493.119154421038,16983.330139869126,18134.716858806634,18285.938
2013-03-01,21,19081.57890818809,17172.173873895546,18017.73838628655,18403.66
2013-03-01,23,19716.59103471346,17126.499577927403,17958.832775605166,18339.4
2013-03-01,24,18489.026954872443,17221.255260010716,17990.94465662966,18183.229
2013-03-01,41,17965.62139457843,16807.76201855624,17842.327221478954,18225.938
2013-03-01,38,18518.609735347858,17127.900373425102,17680.212181918203,18244.158
2013-03-01,11,17338.212097438,15624.133549207821,17321.621411689837,17393.7
2013-03-01,6,17532.584541736833,16481.640306540532,17330.350014320236,17772.375
2013-03-01,14,18072.24445477315,17548.788129949942,17962.666835560973,18069.473
2013-03-01,34,16674.15940395114,15247.607628241181,16944.18079134746,16584.64
2013-03-01,28,18149.278352697675,16816.306851799367,17548.606887400536,17632.799
2013-03-01,17,16908.819175633067,16392.489532191772,17719.60438401922,17756.172
2013-03-01,45,18092.347056465213,16257.344222744228,16907.338277807314,17772.508
2013-03-08,16,15082.396533856447,14862.10136427544,13199.180441908797,15236.094
2013-03-08,40,13866.172348890725,15052.826165580424,15250.38494117216,14957.698
2013-03-08,25,17097.67916520531,15769.442681365414,16159.769626356561,15203.233
2013-03-08,14,17871.767062487666,16631.141676856903,16441.84782375231,17838.258
2013-03-08,34,15300.573023796951,12953.479612126714,13832.167415873804,14864.408
2013-03-08,38,13958.481524155985,14164.767344331834,14080.318545270013,16125.359
2013-03-08,26,16502.372807442996,16543.527200818295,15457.568358067201,16257.085
2013-03-08,43,17048.203429810135,17662.60503857187,17235.351561220086,16245.09
2013-03-08,20,18681.057222188912,18020.245722253807,17909.15518723547,17390.703
2013-03-08,32,12788.731811471202,11320.952262004605,12817.764639645426,14210.287
2013-03-08,35,7098.2016932601355,6344.939421781106,10233.223339218559,12775.633
2013-03-08,27,16937.668856565644,16308.66180997435,16242.288132257056,15800.6455
2013-03-08,36,17571.77429292726,16657.035416093655,18008.32148279339,17123.02
2013-03-08,44,18899.825261808623,18416.376727638068,18801.392069445345,19001.975
2013-03-08,5,14386.61927710166,14476.25858091726,14731.89545747885,15371.848
2013-03-08,17,17183.861826120337,17494.411345571745,15995.443987656361,16903.049
2013-03-08,22,18353.703489267034,17102.701612848556,18687.097485960054,17506.12
2013-03-08,28,18616.53359888412,17835.029734331416,18867.171677340477,18709.008
2013-03-08,33,17627.33246569195,16472.555418311385,18314.62880077263,17971.832
2013-03-08,31,18725.61198465813,17548.438826299738,18450.77317712122,18564.64
2013-03-08,12,20548.811949392628,18539.59440465807,18784.723969230945,19514.574
2013-03-08,42,20294.474288581565,18527.80157120386,18766.426906327597,19121.992
2013-03-08,18,17496.905476910943,16579.028125857003,17286.871603202802,17476.934
2013-03-08,7,18541.282082770733,17496.598548649345,17945.04825934318,18044.9
2013-03-08,1,17712.121076055308,16731.844199383864,17772.547613572184,18114.64
2013-03-08,37,18535.15453525803,17089.723783551017,18177.10829554932,18501.027
2013-03-08,3,18713.381511272713,17566.925871419022,18556.06690316063,19228.63
2013-03-08,19,16179.399982783074,15444.85804075445,16946.927612598665,16940.035
2013-03-08,4,17407.97964258842,16734.037406300893,17952.45276692013,17968.55
2013-03-08,30,17147.506019751552,16418.609184152447,17503.231995397102,18013.713
2013-03-08,23,16701.352181576345,16387.949728052132,17666.405119023682,17535.361
2013-03-08,13,13979.65229448822,14466.551942379447,17161.14514082491,15659.182
2013-03-08,2,17982.51168367572,16174.490575017175,16966.794857454523,17078.607
2013-03-08,11,18280.55805302327,16919.173445739085,17941.556577826763,17645.488
2013-03-08,21,17373.926293449967,16826.225580506958,17147.053561133293,17853.928
2013-03-08,24,14896.602965078686,15590.831493507372,13937.035738966437,15197.296
2013-03-08,8,14942.541752804107,15832.260601343354,15079.201127255834,15278.537
2013-03-08,10,18313.726076049858,17022.851625670213,16962.487211979937,17089.496
2013-03-08,29,17453.551533713588,17375.966371122282,17122.836704715315,18508.14
2013-03-08,39,15302.229116047367,13532.118267927086,14567.606483931373,15092.786
2013-03-08,9,14297.064066046765,14666.713796679629,14905.30608260165,17069.836
2013-03-08,6,17652.090629495142,18070.632077841554,17840.799198381083,16545.951
2013-03-08,45,18684.91113157699,19684.170594844734,18852.33428764204,18679.953
2013-03-08,15,19224.9762346355,19221.350616817363,18970.156383929163,18690.482
2013-03-08,41,12935.305371371212,11852.996091349749,12505.794044400516,12638.758
2013-03-15,8,7226.64308921125,6577.31187313376,9349.59881640137,11313.611
2013-03-15,19,15860.945592008291,17157.814892305993,17187.19738495994,16466.791
2013-03-15,31,17447.143182822914,16993.090235187206,18809.465245547424,17240.92
2013-03-15,13,19560.25948224489,18852.599956517573,19175.20480597146,19510.006
2013-03-15,42,16623.204079157764,15616.533234639559,14996.053038664866,15704.378
2013-03-15,7,18953.880909111573,19361.75113885058,19066.497096618466,19371.797
2013-03-15,15,19103.96269837221,18088.38089609379,18732.206684421417,17776.803
2013-03-15,16,18640.469375312594,18856.865030927584,19075.031568761013,19636.146
2013-03-15,33,17305.677199226295,16036.025428649504,17196.910951626814,16797.11
2013-03-15,18,20886.223143225092,19225.02023490076,18991.186098236954,18823.55
2013-03-15,30,20185.72612673634,19879.684664242435,19332.202658782986,19941.178
2013-03-15,44,20292.553528560627,19148.37957827607,19289.726960405016,19544.006
2013-03-15,1,18922.323622573746,16466.01354293106,17778.67904088015,16780.13
2013-03-15,25,18780.92273873738,18252.84839561116,18608.164183489298,18714.418
2013-03-15,26,18786.26180153907,18007.806906308047,18615.28174648203,18704.605
2013-03-15,41,20149.950062253185,18423.607617733534,18673.183024017348,18848.45
2013-03-15,43,19532.816420242834,18437.459106299095,19125.884155460386,19558.908
2013-03-15,45,16390.392780479586,15688.539714761544,16714.66853361119,16187.043
2013-03-15,24,18551.39118373263,17004.690424462315,18300.15011140945,17715.996
2013-03-15,35,18463.613402278927,17515.872418951243,18105.320080537764,17799.967
2013-03-15,2,17556.9701981477,17061.649469198892,17881.657881918793,17293.35
2013-03-15,34,15998.995499854334,15091.122256242204,17570.291394629352,17159.225
2013-03-15,27,17746.38022905936,16882.60302070831,17648.924120435648,17618.926
2013-03-15,17,18313.079885865052,17666.04171310668,18125.906936788844,17942.945
2013-03-15,32,17929.776460875357,17411.040429535555,17369.872546834275,18447.977
2013-03-15,36,17634.358312850352,16990.168854732765,17621.31246810792,17749.8
2013-03-15,4,17848.560597300464,17332.02026588167,16688.168440510854,17127.54
2013-03-15,21,19968.171690082916,17300.590832773596,18080.1630136815,18447.705
2013-03-15,10,20188.268539685745,17732.744234336773,18899.38280478467,19000.844
2013-03-15,38,18789.307090891758,16201.310675611487,17863.88873184811,19222.86
2013-03-15,37,16069.913845688608,15963.75193466805,16933.64119792948,18246.195
2013-03-15,40,17370.884741310012,17503.084065233357,17422.55585592198,17062.94
2013-03-15,22,18864.798866432433,19312.10140200099,20119.61254727504,19930.895
2013-03-15,12,20658.311818013284,20738.506633440033,20424.491660429838,20139.396
2013-03-15,29,18280.555890519612,17684.86527857394,19074.929695488485,19267.312
2013-03-15,9,11742.464993018677,11459.799087354913,9172.08437588755,10664.94
2013-03-15,23,18227.67014655123,17870.7010862811,19029.623673237526,19090.662
2013-03-15,5,19515.635318292323,18581.75174672762,20222.713959524455,20203.988
2013-03-15,14,18671.191774390812,18072.05979177961,20039.478733152195,20198.688
2013-03-15,6,17732.595933118977,17516.842741726665,18514.794641828878,19206.508
2013-03-15,28,19783.447288741863,19507.790495632216,20410.728163138137,20499.49
2013-03-15,11,20961.535001598175,19870.88285942562,20252.623184223976,20699.21
2013-03-15,20,19886.193242254056,19191.899434493156,20195.10728150205,20795.807
2013-03-15,39,19559.347980311657,17473.78347619227,18976.390875377805,20012.42
2013-03-15,3,20602.235509228387,18565.800720964093,20175.543125141667,20487.4
2013-03-22,31,20466.301378651802,19836.876508277608,20418.073375515185,20743.566
2013-03-22,6,21956.057843417264,19401.762983419234,20606.329667151807,21054.607
2013-03-22,30,20220.84705458317,17601.15212967503,19452.5670788442,19163.275
2013-03-22,42,20015.164158924777,18646.911535025574,19828.48564901179,20082.572
2013-03-22,41,21118.138087929085,19315.066241920693,20237.984726095136,20171.336
2013-03-22,29,19923.615374757712,18967.938013658626,19658.081164221545,20526.385
2013-03-22,28,21356.562532461703,19709.297593342606,20604.64829908902,20794.643
2013-03-22,17,17640.929570607586,16734.033687471645,18715.586487480177,18563.709
2013-03-22,18,18899.036102307826,18323.463279207936,19249.563345864353,19684.697
2013-03-22,3,19069.500765704164,17949.726535370573,19288.42790707285,19591.385
2013-03-22,7,19385.04752686258,18509.202948016813,19352.95346620716,19774.049
2013-03-22,40,17227.095792682052,15632.967384149088,18577.05214901515,17999.621
